latitude,longitude,cluster
-4.31972,-55.31786,204
-4.35353,-55.5244,206
-19.88787,-65.85983,205
-4.3541,-55.52789,206
-17.28583,-48.76568,207
-4.13988,-54.16552,203
-4.32029,-55.31466,204
-17.28641,-48.76861,207
-4.35319,-55.52527,206
-19.79447,-65.41718,-1
-3.51663,-50.30465,194
-3.76916,-51.86752,200
-19.78947,-65.4178,-1
-4.3162,-55.31533,204
-19.79003,-65.4231,-1
-4.31266,-55.31955,-1
-17.18159,-48.73309,-1
-3.45203,-49.98255,-1
-3.13268,-48.08468,192
-19.52602,-64.15607,-1
-3.1337,-48.09079,192
-19.44954,-64.25333,-1
-3.72428,-51.68984,201
-19.4502,-64.25917,-1
-3.25741,-48.87732,199
-19.34585,-64.03732,-1
-3.25828,-48.88257,199
-16.31105,-45.69041,-1
-4.37493,-55.7951,-1
-19.75627,-68.10368,-1
-3.76431,-52.00285,-1
-3.44729,-50.10184,208
-17.3428,-52.05872,-1
-3.44799,-50.10607,208
-3.48509,-50.33102,-1
-3.47924,-50.33175,209
-18.09885,-56.62212,-1
-3.47857,-50.32768,209
-3.73199,-51.87007,210
-15.90721,-45.16035,5
-3.73251,-51.87324,210
-15.9085,-45.16616,5
-3.73302,-51.87642,210
-19.0548,-64.08009,211
-3.42126,-50.01815,-1
-19.05473,-64.08265,211
-3.44873,-50.18366,-1
-15.90899,-45.16462,5
-18.23633,-58.22281,-1
-3.72674,-51.87082,-1
-3.75886,-52.0672,-1
-17.31909,-52.69005,-1
-3.31069,-49.46753,-1
-18.3955,-59.84592,212
-3.3099,-49.46281,-1
-18.39198,-59.84645,212
-3.6133,-51.28188,-1
-17.19216,-52.49646,-1
-4.0697,-54.06945,-1
-19.09896,-66.65936,213
-4.27566,-55.3509,-1
-19.09857,-66.6556,213
-4.40979,-56.19429,-1
-17.63448,-55.75907,214
-4.41055,-56.19911,-1
-17.63107,-55.75967,214
-3.30453,-49.46849,-1
-18.65203,-63.05601,-1
-3.41077,-50.13736,-1
-17.97571,-58.28082,-1
-3.73964,-52.11116,-1
-3.74963,-52.17163,215
-17.97181,-58.27766,216
-3.75013,-52.17463,215
-17.96845,-58.27821,216
-17.969,-58.28189,216
-3.95288,-53.40862,-1
-17.10026,-52.95124,-1
-4.29959,-55.55274,-1
-17.10114,-52.9563,-1
-3.42743,-50.27238,-1
-18.56232,-62.81744,217
-3.4555,-50.43943,-1
-18.55817,-62.818,217
-3.50472,-50.7329,-1
-15.75542,-46.20774,-1
-4.27491,-55.42465,218
-17.72895,-57.05002,219
-4.27548,-55.4282,218
-3.0409,-48.03281,220
-17.72951,-57.05366,219
-4.26913,-55.41463,221
-17.72506,-57.04694,219
-3.03986,-48.02675,220
-3.69377,-51.93092,-1
-17.72562,-57.05058,219
-17.72618,-57.05422,219
-17.72673,-57.05787,219
-4.13085,-54.58563,222
-17.72172,-57.0475,219
-4.1315,-54.58963,222
-4.23942,-55.25622,-1
-17.7234,-57.05842,219
-17.71782,-57.04441,219
-4.26505,-55.41526,221
-3.71749,-52.10508,223
-17.71839,-57.04805,219
-17.71894,-57.0517,219
-3.718,-52.10815,223
-17.7195,-57.05534,219
-3.41404,-50.29969,-1
-17.71449,-57.04497,219
-3.48838,-50.7395,224
-17.71673,-57.05953,219
-17.71393,-57.04133,219
-17.71617,-57.05589,219
-18.8716,-66.05576,-1
-17.71059,-57.04189,219
-17.71339,-57.06009,219
-17.71115,-57.04553,219
-17.71283,-57.05645,219
-3.48905,-50.74347,224
-17.71675,-57.08193,225
-4.30192,-55.67008,-1
-17.71118,-57.06793,226
-3.71283,-52.10887,-1
-17.71397,-57.08612,225
-17.70726,-57.04245,219
-3.76602,-52.42754,-1
-17.71006,-57.06065,219
-17.71174,-57.07157,226
-3.65481,-51.79455,227
-17.71565,-57.09704,228
-3.65537,-51.79787,227
-17.71341,-57.08249,225
-17.71064,-57.08668,225
-3.64947,-51.79498,227
-17.71175,-57.09396,228
-3.69893,-52.08904,229
-17.71231,-57.0976,228
-17.70728,-57.06485,226
-4.2394,-55.36016,-1
-17.70784,-57.06849,226
-17.7084,-57.07213,226
-3.69326,-52.08686,229
-17.7045,-57.06905,226
-3.69377,-52.08987,229
-3.72015,-52.2467,230
-17.7073,-57.08724,225
-3.69428,-52.09289,229
-17.70898,-57.09815,228
-3.29183,-49.76254,231
-17.70842,-57.09451,228
-3.71454,-52.2445,230
-17.70564,-57.09871,228
-3.71504,-52.24749,230
-17.70173,-57.07324,-1
-17.70066,-57.13312,-1
-4.28853,-55.83955,232
-3.03897,-48.03105,220
-17.69492,-57.17501,233
-3.6505,-51.79407,227
-17.69548,-57.17865,233
-17.69214,-57.1792,233
-3.69777,-52.08888,229
-17.68714,-57.14648,-1
-3.69826,-52.09192,229
-17.68937,-57.16102,-1
-3.69728,-52.08585,229
-17.68881,-57.17976,233
-3.69213,-52.08671,229
-17.68825,-57.17612,233
-3.6931,-52.09274,229
-3.71784,-52.24693,230
-3.69261,-52.08973,229
-3.71831,-52.24988,230
-4.28695,-55.84299,232
-3.39737,-50.29928,-1
-3.71273,-52.24771,230
-4.07644,-54.52975,234
-17.66207,-57.02749,235
-4.07212,-54.53053,234
-17.68492,-57.17667,233
-3.56083,-51.37472,-1
-17.68548,-57.18031,233
-4.08526,-54.64141,-1
-17.65817,-57.02441,235
-3.57149,-51.47435,236
-17.65874,-57.02805,235
-3.29124,-49.76321,231
-17.65929,-57.03169,235
-3.57204,-51.47776,236
-17.68214,-57.18087,233
-3.3548,-50.18629,237
-17.6827,-57.1845,233
-3.35409,-50.18197,237
-17.65484,-57.02496,235
-3.6923,-52.25089,-1
-17.6554,-57.02861,235
-3.75842,-52.65911,-1
-17.65596,-57.03225,235
-17.65206,-57.02916,235
-3.88636,-53.45275,-1
-4.34913,-56.36805,-1
-17.65262,-57.0328,235
-3.2218,-49.45742,-1
-17.65318,-57.03645,235
-17.64928,-57.03336,235
-3.22099,-49.45257,-1
-17.64984,-57.03701,235
-3.22262,-49.46235,-1
-17.67047,-57.17162,-1
-4.24797,-55.77628,238
-17.64707,-57.04121,239
-4.24398,-55.77687,238
-17.64763,-57.04485,239
-3.31723,-50.10575,-1
-17.66492,-57.15764,-1
-2.97379,-48.09695,-1
-17.66658,-57.16854,-1
-17.64485,-57.04905,240
-3.65544,-52.18587,-1
-17.64373,-57.04176,239
-3.04705,-48.57076,-1
-17.64095,-57.04597,240
-17.64151,-57.04961,240
-17.63762,-57.04652,240
-3.04797,-48.57621,-1
-17.63818,-57.05017,240
-3.63383,-52.08654,-1
-16.59475,-50.91005,-1
-4.22634,-55.74295,-1
-3.71364,-52.60331,-1
-17.65602,-57.16658,-1
-16.59027,-50.91084,-1
-3.29448,-50.07876,-1
-17.63484,-57.05073,240
-3.34886,-50.40358,-1
-17.62817,-57.05184,-1
-3.53396,-51.51497,-1
-17.63878,-57.12096,-1
-3.71453,-52.60875,-1
-17.63769,-57.18081,-1
-3.64852,-52.23956,-1
-18.14779,-60.85453,-1
-3.07497,-48.81449,-1
-17.59032,-57.02828,241
-3.25935,-49.90608,-1
-3.70769,-52.59824,-1
-17.60431,-57.11924,-1
-3.70862,-52.60387,-1
-3.70953,-52.60938,-1
-17.58698,-57.02884,241
-3.06943,-48.82081,-1
-17.58586,-57.02156,241
-17.58642,-57.0252,241
-3.07031,-48.82599,-1
-17.58754,-57.03248,241
-17.62269,-57.26154,242
-3.25631,-49.9246,-1
-17.62324,-57.26517,242
-3.29763,-50.16984,-1
-17.61935,-57.26209,242
-17.58252,-57.02211,241
-3.48066,-51.26158,243
-17.58308,-57.02575,241
-3.48124,-51.26503,243
-17.58364,-57.0294,241
-2.73232,-46.84963,244
-17.58421,-57.03304,241
-2.7337,-46.85765,245
-17.58477,-57.03667,241
-3.06854,-48.81555,-1
-17.6188,-57.25846,242
-2.72505,-46.85074,-1
-3.382,-50.70675,-1
-17.62046,-57.26935,242
-17.62102,-57.27298,242
-17.62324,-57.28751,246
-3.6555,-52.34488,-1
-17.62379,-57.29114,246
-17.58424,-57.05544,247
-4.13852,-55.29844,-1
-17.61602,-57.26264,242
-3.28584,-50.17171,-1
-17.61658,-57.26627,242
-3.34196,-50.50394,-1
-17.61768,-57.27354,242
-3.37762,-50.7154,-1
-17.57975,-57.02631,241
-3.33553,-50.50089,248
-17.58031,-57.02996,241
-3.25897,-50.04905,249
-17.58087,-57.0336,241
-17.61713,-57.26991,242
-3.28417,-50.19762,250
-17.6199,-57.28806,246
-17.62101,-57.29533,246
-3.33686,-50.50877,248
-17.61269,-57.26319,242
-3.37194,-50.71637,-1
-17.57753,-57.03415,241
-3.43663,-51.10005,-1
-17.57809,-57.03779,241
-3.51379,-51.55929,-1
-17.5809,-57.056,247
-17.58314,-57.07056,251
-3.3362,-50.50485,248
-3.32974,-50.50168,252
-17.5837,-57.0742,251
-4.01153,-54.59531,253
-17.61158,-57.25593,242
-4.01218,-54.59932,253
-17.61213,-57.25956,242
-4.05498,-54.86186,254
-17.61324,-57.26683,242
-3.33041,-50.50563,252
-17.6138,-57.27046,242
-3.30132,-50.3694,-1
-17.61435,-57.27409,242
-17.61657,-57.28862,246
-4.05009,-54.85857,254
-17.61712,-57.29224,246
-4.05073,-54.86251,254
-4.26409,-56.18087,-1
-17.61768,-57.29588,246
-3.21656,-49.90818,255
-17.60824,-57.25648,242
-17.61046,-57.27101,242
-3.4712,-51.43788,256
-17.57419,-57.03471,241
-4.15242,-55.53958,-1
-17.57476,-57.03835,241
-17.57644,-57.04927,257
-3.23513,-50.08807,258
-17.60769,-57.25285,242
-3.23586,-50.09227,258
-17.60935,-57.26374,242
-3.25678,-50.21424,259
-17.60991,-57.26738,242
-4.14491,-55.54445,260
-17.61102,-57.27464,242
-4.14548,-55.54795,260
-17.61157,-57.27827,242
-4.25945,-56.27524,261
-17.61324,-57.28917,246
-4.18796,-55.88415,262
-17.61379,-57.2928,246
-4.14464,-55.54427,260
-17.61434,-57.29643,246
-4.14518,-55.54778,260
-17.57154,-57.0318,241
-4.20219,-55.9148,-1
-4.2584,-56.27758,261
-17.57433,-57.05001,257
-17.60601,-57.25725,242
-17.60657,-57.26088,242
-17.60768,-57.26814,242
-17.60823,-57.27177,242
-17.60878,-57.2754,242
-17.60933,-57.27903,242
-17.61155,-57.29356,246
-17.6121,-57.29719,246
-4.25602,-56.28773,-1
-17.60324,-57.26143,242
-3.28619,-50.19902,250
-17.60434,-57.2687,242
-3.33535,-50.50291,248
-17.6049,-57.27232,242
-17.60545,-57.27596,242
-4.18958,-55.88577,262
-17.60766,-57.29048,246
-3.33598,-50.50685,248
-2.73048,-46.84706,244
-17.60822,-57.29411,246
-3.25611,-50.05106,249
-17.56486,-57.03292,263
-3.32956,-50.50371,252
-17.56542,-57.03656,263
-4.18562,-55.88643,262
-2.73175,-46.85473,245
-3.47473,-51.43681,256
-17.56598,-57.0402,263
-3.21469,-49.90993,255
-3.26877,-50.2403,-1
-17.5999,-57.26198,242
-17.60101,-57.26925,242
-3.25874,-50.21588,259
-17.60156,-57.27288,242
-3.33929,-50.70805,-1
-17.60378,-57.2874,246
-3.49181,-51.67817,264
-17.60433,-57.29103,246
-17.60488,-57.29466,246
-2.85604,-47.82061,-1
-18.50877,-63.86908,-1
-3.23134,-50.08595,258
-3.23203,-50.09019,258
-17.56208,-57.03712,263
-3.23273,-50.09441,258
-17.56264,-57.04076,263
-3.27546,-50.35443,265
-17.5632,-57.0444,263
-17.59712,-57.26617,242
-3.27614,-50.35856,265
-17.59768,-57.2698,242
-3.33296,-50.70506,-1
-17.601,-57.29158,246
-3.49234,-51.68142,264
-17.55931,-57.04131,263
-3.92353,-54.35904,-1
-17.59379,-57.26672,242
-17.59434,-57.27036,242
-17.59656,-57.28487,246
-4.11724,-55.58103,-1
-17.59711,-57.28851,246
-3.26986,-50.39302,-1
-17.59766,-57.29214,246
-3.27789,-50.4417,266
-17.59378,-57.28906,246
-17.59433,-57.29269,246
-3.27855,-50.44571,266
-17.59488,-57.29632,246
-3.27208,-50.44254,-1
-17.591,-57.29324,246
-3.45184,-51.53427,267
-17.59155,-57.29687,246
-17.57714,-57.22479,268
-3.45238,-51.5376,267
-3.46408,-51.64233,269
-17.57325,-57.22171,268
-3.26627,-50.44341,-1
-17.57381,-57.22535,268
-3.35266,-50.96572,-1
-17.54877,-57.08413,-1
-3.46354,-51.63905,269
-17.56325,-57.22337,270
-3.45819,-51.63984,-1
-17.55992,-57.22393,270
-3.27865,-50.58929,-1
-17.53153,-57.08328,-1
-3.73664,-53.37233,-1
-17.52542,-57.08803,271
-3.88883,-54.31173,-1
-17.52598,-57.09167,271
-17.52208,-57.08858,271
-4.10131,-55.63702,-1
-17.52264,-57.09222,271
-17.51875,-57.08914,271
-3.53496,-52.17136,272
-16.58793,-51.62883,-1
-3.53545,-52.17433,272
-17.51151,-57.08662,273
-4.12355,-55.80238,-1
-17.51207,-57.09026,273
-3.42103,-51.51497,274
-17.53878,-57.30934,275
-3.4216,-51.51841,274
-2.62418,-46.83638,86
-17.53933,-57.31297,275
-2.62914,-46.86526,87
-18.59486,-65.4436,-1
-4.04585,-55.3684,-1
-17.49927,-57.07374,276
-2.61678,-46.83678,277
-17.53323,-57.29537,278
-2.61942,-46.8521,88
-17.53378,-57.299,278
-2.62064,-46.85919,88
-17.53489,-57.30626,275
-2.62185,-46.86626,88
-17.536,-57.31352,275
-2.62315,-46.87379,-1
-17.53655,-57.31715,275
-3.39065,-51.43245,279
-3.20992,-50.35632,-1
-17.53545,-57.30989,275
-3.24458,-50.56202,280
-17.49593,-57.0743,276
-17.5299,-57.29592,278
-3.24526,-50.56603,280
-17.53045,-57.29956,278
-3.39121,-51.4358,279
-17.53211,-57.31044,275
-3.28134,-50.81508,281
-17.53322,-57.3177,275
-3.40853,-51.57241,-1
-17.53378,-57.32133,275
-3.28198,-50.81884,281
-17.52878,-57.311,275
-3.38523,-51.43331,282
-17.52934,-57.31462,275
-3.38579,-51.43666,282
-17.53099,-57.32551,275
-3.17928,-50.24621,283
-17.53044,-57.32188,275
-4.07983,-55.68307,-1
-17.52656,-57.31881,275
-3.23203,-50.59255,284
-17.52766,-57.32607,275
-3.25254,-50.71355,285
-17.52434,-57.30429,-1
-3.49596,-52.1592,286
-17.52545,-57.31154,275
-3.49646,-52.16218,286
-17.52711,-57.32243,275
-3.1603,-50.2057,287
-17.52267,-57.31572,275
-3.22629,-50.59346,288
-17.52378,-57.32298,275
-17.52433,-57.32661,275
-17.22006,-55.40495,-1
-3.15442,-50.20673,287
-4.01064,-55.33286,-1
-17.52212,-57.3121,275
-4.65857,-59.57028,-1
-17.52322,-57.31936,275
-17.51934,-57.31628,275
-3.27941,-50.81667,281
-3.28002,-50.82044,281
-17.51989,-57.31991,275
-3.49504,-52.16187,286
-17.52044,-57.32354,275
-4.03212,-55.56628,-1
-17.38141,-56.42803,289
-2.62406,-46.83923,86
-2.62882,-46.86806,87
-17.382,-56.43172,289
-3.18143,-50.24656,283
-17.38258,-56.43543,289
-3.25013,-50.67128,-1
-17.47866,-57.05105,290
-2.61539,-46.83195,-1
-17.47922,-57.0547,290
-2.61668,-46.83974,277
-17.4809,-57.06561,-1
-2.6192,-46.85498,88
-17.48314,-57.08016,-1
-17.51823,-57.30902,275
-2.62035,-46.86194,88
-17.51878,-57.31265,275
-2.62156,-46.86922,88
-17.521,-57.32716,275
-3.17556,-50.24756,283
-17.52155,-57.33079,275
-3.2317,-50.59369,284
-17.37746,-56.4249,289
-17.37805,-56.4286,289
-3.25134,-50.71496,285
-17.37922,-56.436,289
-3.16275,-50.2059,287
-17.47532,-57.05161,290
-3.16204,-50.20151,287
-17.5149,-57.30957,275
-3.16344,-50.21015,287
-17.51766,-57.32772,275
-3.22531,-50.59064,288
-17.51822,-57.33134,275
-3.22596,-50.59464,288
-17.516,-57.31683,275
-3.15618,-50.20273,287
-17.51711,-57.32409,275
-3.15687,-50.20695,287
-17.47255,-57.05581,290
-3.36775,-51.53857,291
-17.51433,-57.32827,275
-3.3683,-51.54196,291
-17.3741,-56.42547,289
-3.97503,-55.33553,-1
-17.37469,-56.42918,289
-3.4671,-52.18515,-1
-17.47143,-57.04853,290
-17.47199,-57.05217,290
-3.01899,-49.4805,-1
-17.47479,-57.07036,-1
-17.47591,-57.07763,292
-3.46145,-52.18288,-1
-17.51212,-57.31376,275
-17.51267,-57.31738,275
-2.86138,-48.56971,-1
-17.51488,-57.3319,275
-3.01198,-49.47656,-1
-17.51544,-57.33553,275
-17.511,-57.32882,275
-3.0128,-49.48148,-1
-17.47202,-57.07455,292
-3.23109,-50.80524,-1
-17.47257,-57.07819,292
-17.49324,-57.21265,293
-3.13369,-50.24979,-1
-17.51155,-57.33245,275
-3.42647,-52.03307,-1
-17.5121,-57.33608,275
-3.12781,-50.25072,294
-17.5092,-57.32962,275
-3.7727,-54.20179,-1
-17.46365,-57.03166,295
-17.46421,-57.03531,295
-3.00122,-49.48822,-1
-17.46644,-57.04987,-1
-3.12852,-50.25504,294
-17.49093,-57.20983,293
-3.31469,-51.4176,-1
-17.51031,-57.33688,275
-2.82583,-48.55859,-1
-3.11574,-50.28698,296
-17.47927,-57.15589,297
-3.11644,-50.29118,296
-3.34304,-51.6566,-1
-17.47983,-57.15952,297
-3.11057,-50.2921,298
-17.49259,-57.24306,299
-3.55562,-52.98115,-1
-17.46031,-57.03222,295
-3.10987,-50.2879,298
-3.29469,-51.43146,-1
-17.46087,-57.03586,295
-3.55075,-52.98188,-1
-17.46143,-57.0395,295
-3.25161,-51.24032,-1
-17.47871,-57.15225,297
-3.09551,-50.34565,-1
-17.49204,-57.23943,299
-3.24611,-51.2412,300
-17.50698,-57.33744,275
-3.56235,-53.14285,-1
-17.47816,-57.17098,301
-3.78304,-54.48942,-1
-17.45698,-57.03278,295
-17.45753,-57.03642,295
-3.24554,-51.23777,300
-17.47538,-57.15281,297
-3.97887,-55.72551,-1
-17.4887,-57.23999,299
-2.5662,-47.32554,-1
-17.47649,-57.16008,297
-17.47872,-57.17461,301
-3.72691,-54.20126,-1
-17.47482,-57.17154,301
-2.565,-47.31861,302
-17.36853,-56.4838,-1
-17.4542,-57.03698,295
-17.47427,-57.1679,301
-2.91759,-49.40794,303
-17.48592,-57.24417,304
-2.9184,-49.41266,303
-17.48648,-57.2478,304
-17.50031,-57.33854,305
-3.2884,-51.59272,306
-3.51055,-52.95033,307
-17.50086,-57.34216,305
-17.50142,-57.34579,305
-3.72149,-54.22393,308
-3.72218,-54.22813,308
-2.90513,-49.40981,-1
-3.96745,-55.7565,309
-3.76063,-54.54375,310
-3.76131,-54.54785,310
-3.91756,-55.5005,311
-17.47093,-57.16845,301
-17.36459,-56.48068,-1
-4.02537,-56.18909,312
-17.45086,-57.03753,295
-17.45142,-57.04118,295
-3.97038,-55.75864,309
-17.46815,-57.15029,-1
-17.48259,-57.24472,304
-3.96639,-55.75937,309
-17.48037,-57.25254,313
-3.72358,-54.2271,308
-17.44808,-57.04173,295
-3.91803,-55.50105,311
-17.44864,-57.04537,295
-3.71913,-54.2278,308
-17.4492,-57.04901,295
-4.02453,-56.18717,312
-17.45144,-57.06357,314
-4.02528,-56.19201,312
-17.45199,-57.0672,314
-3.2908,-51.59027,306
-17.45925,-57.11449,315
-3.29134,-51.59364,306
-17.45981,-57.11813,315
-3.50833,-52.95316,307
-17.46036,-57.12177,315
-2.91989,-49.41101,303
-17.47981,-57.24891,313
-3.7321,-54.45377,-1
-17.48092,-57.25617,313
-2.91368,-49.41203,-1
-17.49254,-57.33238,-1
-3.25613,-51.51229,-1
-17.44698,-57.05685,314
-3.87074,-55.35967,-1
-17.44754,-57.06049,314
-17.45703,-57.12232,315
-2.56118,-47.32089,302
-17.4587,-57.13322,315
-3.91014,-55.6365,-1
-17.4453,-57.04593,295
-17.44642,-57.05321,314
-3.93769,-55.8117,316
-17.4481,-57.06413,314
-2.90042,-49.40914,-1
-17.45535,-57.11141,-1
-17.45758,-57.12595,315
-2.92792,-49.57593,-1
-17.45814,-57.12959,315
-17.45981,-57.1405,-1
-3.93369,-55.81227,316
-17.82882,-59.64482,-1
-3.1737,-51.10947,317
-17.44364,-57.05741,314
-3.17429,-51.11311,317
-17.45536,-57.13378,315
-3.74375,-54.63963,318
-17.44308,-57.05376,314
-17.4442,-57.06104,314
-3.92969,-55.81284,316
-17.45369,-57.12287,315
-3.21313,-51.38499,-1
-17.45425,-57.12651,315
-3.73941,-54.64025,318
-17.47869,-57.28631,-1
-3.15291,-51.05239,319
-17.48532,-57.32986,-1
-17.48753,-57.34437,-1
-17.44031,-57.05796,314
-3.15351,-51.05605,319
-17.44924,-57.11616,320
-3.87376,-55.51151,-1
-17.4498,-57.11979,320
-17.45147,-57.1307,315
-3.17349,-51.24643,-1
-17.45203,-57.13433,315
-17.47092,-57.25783,321
-3.7051,-54.5095,-1
-18.38466,-63.94659,-1
-3.89601,-55.70384,322
-17.44256,-57.09489,323
-3.89656,-55.70727,322
-17.43697,-57.05852,314
-17.43809,-57.06579,324
-17.44312,-57.09853,323
-17.44367,-57.10217,323
-17.44423,-57.1058,323
-17.44479,-57.10944,323
-17.44646,-57.12035,320
-17.46759,-57.25838,321
-17.43754,-57.08453,325
-17.44201,-57.11363,320
-17.29466,-56.16788,326
-3.17268,-51.27572,-1
-17.43475,-57.06635,324
-17.43643,-57.07726,325
-3.66653,-54.29801,-1
-17.43699,-57.08089,325
-17.4409,-57.10636,323
-3.72275,-54.64699,327
-17.44257,-57.11727,320
-17.47477,-57.32788,-1
-3.72341,-54.65107,327
-17.43587,-57.07362,325
-17.44313,-57.1209,320
-3.94271,-56.02348,328
-17.29128,-56.16847,326
-17.43365,-57.08145,325
-17.43421,-57.08509,325
-3.5375,-53.53068,-1
-17.43812,-57.11055,320
-17.43868,-57.11419,320
-3.71842,-54.64761,327
-17.46147,-57.26311,-1
-17.4587,-57.2673,-1
-3.71907,-54.65163,327
-17.46479,-57.30721,329
-3.93797,-56.01906,-1
-17.46589,-57.31447,330
-17.46645,-57.3181,330
-17.467,-57.32173,330
-3.93877,-56.0241,328
-17.46145,-57.30777,329
-17.45702,-57.27874,-1
-3.16291,-51.2848,-1
-17.46035,-57.30051,329
-17.4609,-57.30414,329
-3.05866,-50.6938,-1
-17.46256,-57.31502,330
-17.45425,-57.28292,-1
-17.27212,-56.24476,331
-3.15743,-51.28576,-1
-17.27153,-56.24102,331
-17.29742,-56.40471,-1
-3.15858,-51.29269,-1
-17.26815,-56.2416,331
-3.16972,-51.35958,-1
-17.26875,-56.24533,331
-17.26934,-56.24907,331
-18.17596,-62.76244,-1
-3.89526,-55.8022,332
-17.27824,-56.39275,-1
-18.18458,-62.90255,-1
-2.98643,-50.2985,-1
-17.27605,-56.40074,-1
-18.13065,-62.49417,333
-3.16425,-51.36046,334
-18.1311,-62.49785,333
-18.13155,-62.50153,333
-3.16484,-51.36398,334
-17.28025,-56.53668,-1
-3.56146,-53.76516,-1
-17.25586,-56.41196,335
-3.89125,-55.80277,332
-3.67747,-54.50486,336
-17.25249,-56.41254,335
-3.67814,-54.509,336
-18.21137,-63.43826,-1
-3.68698,-54.56334,-1
-17.75538,-60.01793,-1
-3.67311,-54.5056,336
-3.70339,-54.74574,337
-3.92786,-56.13202,-1
-3.69773,-54.7381,338
-17.95295,-61.56301,339
-17.94913,-61.56356,339
-3.69908,-54.74634,337
-16.32073,-51.45263,-1
-2.77133,-49.25331,92
-16.28452,-51.28335,340
-16.28537,-51.28785,340
-2.77219,-49.25829,92
-16.28097,-51.28857,340
-3.68013,-54.65761,341
-16.28013,-51.28412,340
-3.69343,-54.73879,338
-16.28181,-51.29299,340
-3.69411,-54.74292,338
-16.27657,-51.28926,340
-3.88071,-55.9147,342
-16.27741,-51.2937,340
-3.88153,-55.91976,342
-16.28055,-51.28247,340
-16.28136,-51.28695,340
-3.63442,-54.43414,343
-16.28216,-51.2914,340
-16.27776,-51.2921,340
-3.63512,-54.4384,343
-17.84808,-61.52089,344
-3.68483,-54.74014,345
-17.84871,-61.52571,346
-3.88325,-55.91742,342
-17.84428,-61.52143,344
-17.84491,-61.52626,346
-3.69611,-54.73851,338
-17.99763,-62.84785,-1
-18.42177,-67.10268,347
-3.6791,-54.65783,341
-17.04434,-56.50877,348
-3.69181,-54.73925,338
-2.83119,-49.3995,-1
-17.04492,-56.51247,348
-17.04549,-56.51616,348
-3.63507,-54.43386,343
-17.04607,-56.51986,348
-17.55912,-59.97501,-1
-3.63574,-54.43813,343
-17.04213,-56.51674,348
-3.6832,-54.74053,345
-17.03598,-56.52157,-1
-3.77287,-55.39449,349
-17.56227,-60.07433,350
-17.56285,-60.07841,350
-3.76875,-55.39506,349
-18.42121,-67.10303,347
-17.54201,-60.00661,-1
-2.775,-49.25218,92
-17.53905,-60.01117,-1
-17.53189,-60.03717,-1
-2.77581,-49.25716,92
-17.01603,-56.57042,351
-17.01661,-56.57411,351
-3.85624,-55.9785,-1
-15.97822,-50.63522,-1
-2.7687,-49.25319,92
-17.51768,-60.0644,352
-2.76952,-49.25817,92
-17.51415,-60.06496,352
-3.65737,-54.74448,-1
-16.59077,-54.10507,-1
-3.09363,-51.2722,353
-16.23419,-52.18078,-1
-3.09245,-51.26493,353
-17.48944,-60.27017,-1
-3.09304,-51.26857,353
-17.49526,-60.31188,354
-17.49169,-60.31242,354
-17.48349,-60.27959,355
-17.48813,-60.31295,354
-17.47993,-60.28011,355
-16.78198,-55.64549,356
-3.75929,-55.41518,-1
-16.78261,-55.64938,356
-16.77917,-55.64998,356
-3.07224,-51.17589,-1
-16.77854,-55.64609,356
-17.49664,-60.45345,-1
-3.08694,-51.26582,357
-16.7751,-55.64669,356
-3.08753,-51.26941,357
-16.77572,-55.65057,356
-3.65581,-54.79004,358
-17.46906,-60.33281,-1
-3.65643,-54.79392,358
-2.53353,-48.08298,-1
-16.99386,-57.16698,359
-3.55298,-54.28833,-1
-16.99442,-57.17062,359
-3.76401,-55.60292,-1
-16.99164,-57.1748,-1
-17.78773,-62.91502,-1
-2.33081,-46.97068,360
-16.98495,-57.15358,361
-2.73811,-49.37909,-1
-16.98551,-57.1572,361
-3.46877,-53.7972,-1
-16.99611,-57.22613,-1
-2.33204,-46.9779,362
-3.6038,-54.68599,363
-3.80789,-55.95491,-1
-17.43281,-60.22775,364
-2.70862,-49.31858,365
-16.98049,-57.14687,361
-3.03614,-51.26632,-1
-16.98105,-57.1505,361
-3.59947,-54.6866,363
-16.98161,-57.15413,361
-17.42926,-60.22827,364
-2.70234,-49.3196,366
-16.97828,-57.15469,361
-3.46934,-53.91603,-1
-16.97939,-57.16194,-1
-2.69606,-49.3206,366
-16.99555,-57.2671,-1
-2.72116,-49.50572,-1
-16.99666,-57.27435,367
-2.41472,-47.7575,368
-17.44914,-60.40014,-1
-2.41579,-47.76372,368
-17.42216,-60.22931,-1
-3.30255,-52.9929,369
-16.99333,-57.2749,367
-3.3597,-53.33739,370
-16.97719,-57.19208,-1
-3.36054,-53.34246,370
-16.9694,-57.18593,-1
-2.40779,-47.75856,125
-17.58553,-61.53966,-1
-2.40562,-47.74599,125
-17.73567,-62.79808,371
-2.40672,-47.75238,125
-17.73614,-62.80186,371
-3.57383,-54.66544,372
-16.94656,-57.14878,373
-16.94712,-57.15241,373
-3.59961,-54.82296,374
-2.40886,-47.76471,125
-16.94322,-57.14933,373
-3.59532,-54.82357,374
-16.94378,-57.15297,373
-3.53434,-54.47944,375
-16.94104,-57.15006,373
-3.49335,-54.13009,-1
-16.9416,-57.15369,373
-3.57241,-54.66531,372
-16.94383,-57.19055,376
-3.59704,-54.82317,374
-16.93938,-57.16151,-1
-3.59767,-54.8272,374
-16.94216,-57.17966,376
-3.3599,-53.34034,370
-16.94272,-57.18328,376
